Transaction ID,Date,Product ID,Product Name,Product Type,Quantity Sold,Unit Price,Total Sales Amount,Customer ID,Customer Age,Customer Gender,Customer Location,Payment Method,Discount Applied
T1973,27-04-2018,P039,Nasal Spray,Medicine,4,8,32,C1973,33,Male,Boston,Credit Card,5%
T2154,27-04-2018,P014,Calcium Tablets,Supplement,1,15,15,C2154,25,Female,Boston,Credit Card,15%
T0455,27-04-2018,P016,Energy Drink,Beverage,5,5,25,C0455,43,Male,Miami,Credit Card,10%
T1735,28-04-2018,P011,Herbal Shampoo,Haircare,3,12,36,C1735,57,Female,Chicago,Debit Card,5%
T1905,28-04-2018,P023,Acne Treatment Gel,Skincare,3,16,48,C1905,54,Male,Los Angeles,Cash,10%
T2505,28-04-2018,P043,Pain Relief Patch,Medicine,5,7,35,C2505,55,Male,Boston,Credit Card,15%
T0590,30-04-2018,P016,Energy Drink,Beverage,4,5,20,C0590,44,Female,Houston,Mobile Payment,15%
T1847,01-05-2018,P014,Calcium Tablets,Supplement,1,15,15,C1847,45,Female,Los Angeles,Credit Card,0%
T3951,01-05-2018,P034,Hair Growth Serum,Haircare,4,28,112,C3951,49,Male,Boston,Debit Card,15%
T2864,02-05-2018,P034,Hair Growth Serum,Haircare,5,28,140,C2864,28,Female,Chicago,Credit Card,0%
T2722,03-05-2018,P003,Cold Syrup,Medicine,2,8,16,C2722,21,Female,Los Angeles,Debit Card,10%
T0448,03-05-2018,P009,Antibacterial Handwash,Hygiene,5,5,25,C0448,23,Male,Chicago,Mobile Payment,10%
T2473,03-05-2018,P048,Hydrocortisone Cream,Medicine,2,5,10,C2473,64,Male,Houston,Cash,10%
T1133,03-05-2018,P015,Protein Powder,Nutrition,1,25,25,C1133,29,Female,San Francisco,Credit Card,15%
T4286,04-05-2018,P008,Fish Oil Capsules,Supplement,2,18,36,C4286,21,Female,Boston,Mobile Payment,5%
T3707,04-05-2018,P039,Nasal Spray,Medicine,1,8,8,C3707,48,Female,Miami,Cash,0%
T2575,05-05-2018,P030,Heart Health Supplement,Supplement,1,35,35,C2575,41,Female,San Francisco,Mobile Payment,15%
T4258,05-05-2018,P040,Hair Conditioner,Haircare,4,13,52,C4258,62,Female,Boston,Credit Card,10%
T2541,05-05-2018,P042,Green Tea Capsules,Supplement,3,10,30,C2541,32,Male,Chicago,Cash,15%
T2628,05-05-2018,P002,Multivitamin Tablet,Supplement,1,15,15,C2628,33,Female,Boston,Credit Card,0%
T1846,05-05-2018,P022,Toothpaste,Hygiene,4,4,16,C1846,37,Male,Seattle,Mobile Payment,0%
T1002,07-05-2018,P007,Diabetic Test Strips,Medical Equipment,3,50,150,C1002,41,Female,San Francisco,Mobile Payment,15%
T0770,08-05-2018,P014,Calcium Tablets,Supplement,4,15,60,C0770,31,Female,Houston,Cash,10%
T4380,08-05-2018,P003,Cold Syrup,Medicine,3,8,24,C4380,42,Female,Houston,Mobile Payment,0%
T0008,08-05-2018,P033,Foot Cream,Skincare,1,15,15,C0008,32,Female,New York,Credit Card,5%
T3315,08-05-2018,P024,Collagen Powder,Supplement,4,30,120,C3315,38,Female,Miami,Credit Card,15%
T1172,08-05-2018,P040,Hair Conditioner,Haircare,5,13,65,C1172,48,Female,Boston,Debit Card,0%
T3972,09-05-2018,P038,Liver Health Supplement,Supplement,5,20,100,C3972,30,Female,Chicago,Credit Card,10%
T2176,09-05-2018,P037,Natural Deodorant,Hygiene,5,9,45,C2176,64,Female,Seattle,Mobile Payment,10%
T2159,09-05-2018,P031,Hydration Powder,Nutrition,2,7,14,C2159,22,Female,Boston,Credit Card,10%
T0422,09-05-2018,P027,All-Purpose Ointment,Medicine,4,6,24,C0422,40,Male,New York,Credit Card,15%
T4276,10-05-2018,P047,Coconut Oil,Haircare,4,12,48,C4276,35,Female,Chicago,Mobile Payment,0%
T0898,10-05-2018,P012,Organic Face Wash,Skincare,1,10,10,C0898,44,Male,Miami,Credit Card,10%
T1759,10-05-2018,P031,Hydration Powder,Nutrition,4,7,28,C1759,28,Female,Denver,Mobile Payment,0%
T2810,10-05-2018,P032,Caffeine Pills,Supplement,1,5,5,C2810,39,Male,Boston,Mobile Payment,10%
T2506,10-05-2018,P045,Vitamin C Serum,Skincare,3,25,75,C2506,35,Male,Boston,Mobile Payment,15%
T1097,11-05-2018,P029,Zinc Supplement,Supplement,5,10,50,C1097,51,Male,Miami,Cash,5%
T4574,11-05-2018,P043,Pain Relief Patch,Medicine,4,7,28,C4574,65,Female,Denver,Debit Card,15%
T2796,12-05-2018,P047,Coconut Oil,Haircare,1,12,12,C2796,63,Female,New York,Cash,10%
T4590,12-05-2018,P009,Antibacterial Handwash,Hygiene,3,5,15,C4590,28,Female,Boston,Cash,0%
T3961,13-05-2018,P017,Anti-Dandruff Shampoo,Haircare,3,14,42,C3961,58,Male,Seattle,Credit Card,5%
T3685,14-05-2018,P014,Calcium Tablets,Supplement,1,15,15,C3685,18,Female,New York,Mobile Payment,10%
T3124,14-05-2018,P048,Hydrocortisone Cream,Medicine,4,5,20,C3124,33,Male,Houston,Cash,15%
T2219,14-05-2018,P022,Toothpaste,Hygiene,1,4,4,C2219,53,Male,New York,Credit Card,10%
T2477,14-05-2018,P026,Muscle Relaxant Cream,Medicine,4,25,100,C2477,34,Male,Boston,Cash,5%
T0918,15-05-2018,P027,All-Purpose Ointment,Medicine,4,6,24,C0918,27,Male,Miami,Credit Card,0%
T4966,15-05-2018,P035,Anti-Wrinkle Cream,Skincare,5,45,225,C4966,24,Male,Houston,Credit Card,5%
T1265,15-05-2018,P012,Organic Face Wash,Skincare,4,10,40,C1265,33,Male,San Francisco,Cash,15%
T4627,15-05-2018,P007,Diabetic Test Strips,Medical Equipment,2,50,100,C4627,57,Female,Denver,Mobile Payment,5%
T3185,16-05-2018,P027,All-Purpose Ointment,Medicine,3,6,18,C3185,33,Female,Seattle,Cash,10%
T4656,16-05-2018,P031,Hydration Powder,Nutrition,5,7,35,C4656,34,Male,Boston,Mobile Payment,10%
T1870,16-05-2018,P041,Digestive Enzymes,Supplement,5,18,90,C1870,56,Male,Houston,Credit Card,15%
T3597,16-05-2018,P019,Aloe Vera Gel,Skincare,2,8,16,C3597,26,Male,Seattle,Cash,0%
T1961,17-05-2018,P006,Cough Drops,Medicine,5,2.5,12.5,C1961,62,Female,San Francisco,Credit Card,10%
T0128,17-05-2018,P039,Nasal Spray,Medicine,5,8,40,C0128,28,Female,Seattle,Mobile Payment,0%
T1908,17-05-2018,P046,Sunblock Cream,Skincare,1,20,20,C1908,65,Female,Los Angeles,Debit Card,5%
T3816,19-05-2018,P004,Anti-Allergy Cream,Skincare,3,25,75,C3816,52,Male,New York,Credit Card,5%
T4778,19-05-2018,P043,Pain Relief Patch,Medicine,2,7,14,C4778,22,Male,Houston,Credit Card,0%
T2552,20-05-2018,P001,Pain Relief Capsule,Medicine,1,10,10,C2552,38,Male,Denver,Credit Card,0%
T0374,20-05-2018,P024,Collagen Powder,Supplement,4,30,120,C0374,19,Female,Miami,Debit Card,5%
T4486,21-05-2018,P011,Herbal Shampoo,Haircare,2,12,24,C4486,23,Female,Boston,Mobile Payment,0%
T2847,22-05-2018,P046,Sunblock Cream,Skincare,4,20,80,C2847,59,Female,Miami,Cash,10%
T2644,22-05-2018,P021,Hand Sanitizer,Hygiene,1,3,3,C2644,28,Male,Miami,Credit Card,5%
T3400,22-05-2018,P043,Pain Relief Patch,Medicine,4,7,28,C3400,45,Female,New York,Cash,0%
T1481,23-05-2018,P030,Heart Health Supplement,Supplement,2,35,70,C1481,54,Male,Chicago,Debit Card,5%
T1301,26-05-2018,P045,Vitamin C Serum,Skincare,3,25,75,C1301,33,Female,Houston,Debit Card,5%
T2120,27-05-2018,P017,Anti-Dandruff Shampoo,Haircare,2,14,28,C2120,59,Female,Boston,Mobile Payment,0%
T1177,27-05-2018,P043,Pain Relief Patch,Medicine,1,7,7,C1177,42,Male,Houston,Mobile Payment,5%
T0258,27-05-2018,P032,Caffeine Pills,Supplement,2,5,10,C0258,56,Female,Denver,Debit Card,15%
T0044,27-05-2018,P015,Protein Powder,Nutrition,4,25,100,C0044,44,Female,San Francisco,Credit Card,5%
T2624,27-05-2018,P017,Anti-Dandruff Shampoo,Haircare,4,14,56,C2624,25,Female,Houston,Debit Card,5%
T3673,28-05-2018,P008,Fish Oil Capsules,Supplement,4,18,72,C3673,28,Male,Chicago,Credit Card,15%
T0840,28-05-2018,P031,Hydration Powder,Nutrition,5,7,35,C0840,38,Female,Seattle,Debit Card,10%
T4600,28-05-2018,P007,Diabetic Test Strips,Medical Equipment,3,50,150,C4600,53,Female,San Francisco,Credit Card,0%
T1182,29-05-2018,P017,Anti-Dandruff Shampoo,Haircare,2,14,28,C1182,44,Male,Miami,Debit Card,0%
T2217,29-05-2018,P033,Foot Cream,Skincare,1,15,15,C2217,25,Female,Boston,Debit Card,10%
T3139,29-05-2018,P022,Toothpaste,Hygiene,2,4,8,C3139,35,Female,Boston,Mobile Payment,0%
T0384,29-05-2018,P050,Ear Drops,Medicine,5,6,30,C0384,51,Male,Seattle,Cash,5%
T3510,29-05-2018,P044,Joint Health Tablets,Supplement,3,32,96,C3510,30,Male,Denver,Credit Card,0%
T1192,30-05-2018,P048,Hydrocortisone Cream,Medicine,4,5,20,C1192,40,Male,Boston,Credit Card,5%
T1247,30-05-2018,P032,Caffeine Pills,Supplement,5,5,25,C1247,65,Male,New York,Debit Card,5%
T2253,30-05-2018,P047,Coconut Oil,Haircare,5,12,60,C2253,64,Female,Los Angeles,Mobile Payment,0%
T1152,30-05-2018,P045,Vitamin C Serum,Skincare,3,25,75,C1152,34,Male,Los Angeles,Cash,10%
T0248,01-06-2018,P045,Vitamin C Serum,Skincare,4,25,100,C0248,32,Male,Boston,Debit Card,10%
T1358,01-06-2018,P011,Herbal Shampoo,Haircare,1,12,12,C1358,40,Male,Boston,Mobile Payment,5%
T1569,01-06-2018,P041,Digestive Enzymes,Supplement,4,18,72,C1569,63,Male,San Francisco,Debit Card,10%
T4758,02-06-2018,P024,Collagen Powder,Supplement,1,30,30,C4758,23,Female,New York,Debit Card,10%
T4769,02-06-2018,P035,Anti-Wrinkle Cream,Skincare,1,45,45,C4769,38,Male,Los Angeles,Cash,10%
T3206,03-06-2018,P050,Ear Drops,Medicine,3,6,18,C3206,29,Female,New York,Credit Card,15%
T3560,03-06-2018,P020,Elderberry Syrup,Medicine,5,22,110,C3560,37,Female,Denver,Cash,10%
T1224,04-06-2018,P011,Herbal Shampoo,Haircare,5,12,60,C1224,58,Male,Boston,Mobile Payment,15%
T4412,06-06-2018,P007,Diabetic Test Strips,Medical Equipment,4,50,200,C4412,63,Female,Chicago,Mobile Payment,10%
T4223,06-06-2018,P039,Nasal Spray,Medicine,2,8,16,C4223,54,Female,San Francisco,Debit Card,15%
T4162,07-06-2018,P040,Hair Conditioner,Haircare,3,13,39,C4162,36,Female,Houston,Debit Card,10%
T1579,07-06-2018,P033,Foot Cream,Skincare,3,15,45,C1579,36,Female,Los Angeles,Debit Card,5%
T3171,07-06-2018,P033,Foot Cream,Skincare,4,15,60,C3171,31,Male,Los Angeles,Cash,0%
T3288,08-06-2018,P033,Foot Cream,Skincare,5,15,75,C3288,39,Female,Seattle,Mobile Payment,15%
T3650,08-06-2018,P045,Vitamin C Serum,Skincare,1,25,25,C3650,47,Female,San Francisco,Cash,0%
T1244,09-06-2018,P010,Lip Balm,Skincare,4,7,28,C1244,60,Male,San Francisco,Cash,5%
T3195,09-06-2018,P031,Hydration Powder,Nutrition,1,7,7,C3195,59,Male,Seattle,Cash,0%
T0790,09-06-2018,P001,Pain Relief Capsule,Medicine,5,10,50,C0790,33,Female,Miami,Cash,15%
T4192,10-06-2018,P043,Pain Relief Patch,Medicine,1,7,7,C4192,35,Male,Los Angeles,Mobile Payment,0%
T0506,11-06-2018,P007,Diabetic Test Strips,Medical Equipment,1,50,50,C0506,44,Male,Chicago,Cash,10%
T4640,11-06-2018,P044,Joint Health Tablets,Supplement,4,32,128,C4640,18,Male,Miami,Debit Card,10%
T4019,11-06-2018,P018,Moisturizing Lotion,Skincare,1,18,18,C4019,59,Female,Miami,Debit Card,15%
T1160,11-06-2018,P019,Aloe Vera Gel,Skincare,3,8,24,C1160,30,Male,Houston,Debit Card,15%
T2580,12-06-2018,P034,Hair Growth Serum,Haircare,3,28,84,C2580,23,Female,Houston,Cash,0%
T3869,13-06-2018,P036,Tea Tree Oil,Skincare,3,12,36,C3869,41,Female,Seattle,Cash,5%
T2365,13-06-2018,P041,Digestive Enzymes,Supplement,3,18,54,C2365,40,Female,Los Angeles,Debit Card,10%
T3872,14-06-2018,P047,Coconut Oil,Haircare,1,12,12,C3872,36,Female,San Francisco,Debit Card,5%
T1103,14-06-2018,P036,Tea Tree Oil,Skincare,1,12,12,C1103,55,Male,Los Angeles,Cash,0%
T4349,15-06-2018,P050,Ear Drops,Medicine,4,6,24,C4349,50,Male,Denver,Cash,15%
T1176,16-06-2018,P049,Antifungal Powder,Medicine,1,10,10,C1176,23,Male,Miami,Credit Card,0%
T1933,16-06-2018,P015,Protein Powder,Nutrition,3,25,75,C1933,22,Female,Miami,Credit Card,15%
T0215,16-06-2018,P049,Antifungal Powder,Medicine,2,10,20,C0215,58,Male,Boston,Credit Card,10%
T2865,16-06-2018,P002,Multivitamin Tablet,Supplement,3,15,45,C2865,47,Male,Los Angeles,Credit Card,15%
T0650,17-06-2018,P042,Green Tea Capsules,Supplement,5,10,50,C0650,58,Female,Miami,Mobile Payment,5%
T2423,17-06-2018,P044,Joint Health Tablets,Supplement,2,32,64,C2423,32,Female,Los Angeles,Mobile Payment,10%
T4505,17-06-2018,P034,Hair Growth Serum,Haircare,2,28,56,C4505,33,Female,San Francisco,Credit Card,15%
T1662,17-06-2018,P048,Hydrocortisone Cream,Medicine,2,5,10,C1662,57,Female,Seattle,Credit Card,15%
T4193,17-06-2018,P042,Green Tea Capsules,Supplement,2,10,20,C4193,26,Female,Miami,Cash,5%
T4658,17-06-2018,P024,Collagen Powder,Supplement,4,30,120,C4658,26,Male,New York,Debit Card,5%
T4661,19-06-2018,P008,Fish Oil Capsules,Supplement,5,18,90,C4661,36,Male,Houston,Debit Card,5%
T4271,20-06-2018,P015,Protein Powder,Nutrition,4,25,100,C4271,28,Female,Seattle,Cash,0%
T3062,20-06-2018,P035,Anti-Wrinkle Cream,Skincare,4,45,180,C3062,63,Male,Chicago,Debit Card,10%
T0913,20-06-2018,P007,Diabetic Test Strips,Medical Equipment,2,50,100,C0913,48,Female,Chicago,Cash,0%
T4222,20-06-2018,P046,Sunblock Cream,Skincare,4,20,80,C4222,48,Female,Houston,Credit Card,0%
T4561,21-06-2018,P012,Organic Face Wash,Skincare,2,10,20,C4561,24,Female,Seattle,Debit Card,5%
T3556,23-06-2018,P012,Organic Face Wash,Skincare,1,10,10,C3556,19,Male,San Francisco,Debit Card,5%
T4593,24-06-2018,P017,Anti-Dandruff Shampoo,Haircare,2,14,28,C4593,34,Male,San Francisco,Mobile Payment,5%
T2724,25-06-2018,P022,Toothpaste,Hygiene,3,4,12,C2724,30,Female,Miami,Debit Card,15%
T4736,26-06-2018,P025,Eye Drops,Medicine,1,12,12,C4736,57,Male,Seattle,Debit Card,5%
T2155,26-06-2018,P007,Diabetic Test Strips,Medical Equipment,3,50,150,C2155,18,Male,Chicago,Debit Card,15%
T0741,27-06-2018,P011,Herbal Shampoo,Haircare,3,12,36,C0741,59,Male,Seattle,Cash,15%
T2844,28-06-2018,P026,Muscle Relaxant Cream,Medicine,3,25,75,C2844,42,Female,Seattle,Credit Card,5%
T0691,28-06-2018,P040,Hair Conditioner,Haircare,5,13,65,C0691,29,Male,Miami,Cash,15%
T3003,28-06-2018,P044,Joint Health Tablets,Supplement,4,32,128,C3003,42,Male,Boston,Mobile Payment,0%
T4082,28-06-2018,P048,Hydrocortisone Cream,Medicine,1,5,5,C4082,19,Male,Boston,Credit Card,10%
T4815,28-06-2018,P041,Digestive Enzymes,Supplement,5,18,90,C4815,27,Female,Houston,Cash,10%
T0904,29-06-2018,P025,Eye Drops,Medicine,1,12,12,C0904,57,Male,Seattle,Cash,5%
T4757,29-06-2018,P048,Hydrocortisone Cream,Medicine,4,5,20,C4757,47,Female,Houston,Credit Card,0%
T3088,29-06-2018,P020,Elderberry Syrup,Medicine,5,22,110,C3088,38,Female,New York,Debit Card,15%
T4047,29-06-2018,P041,Digestive Enzymes,Supplement,3,18,54,C4047,20,Male,Houston,Mobile Payment,5%
T4718,30-06-2018,P034,Hair Growth Serum,Haircare,2,28,56,C4718,23,Male,Chicago,Cash,15%
T1363,30-06-2018,P002,Multivitamin Tablet,Supplement,1,15,15,C1363,43,Male,Chicago,Debit Card,5%
T4342,01-07-2018,P006,Cough Drops,Medicine,5,2.5,12.5,C4342,28,Female,San Francisco,Debit Card,15%
T2678,01-07-2018,P023,Acne Treatment Gel,Skincare,5,16,80,C2678,54,Male,Los Angeles,Credit Card,0%
T0869,01-07-2018,P012,Organic Face Wash,Skincare,4,10,40,C0869,50,Female,Denver,Cash,0%
T2357,01-07-2018,P036,Tea Tree Oil,Skincare,1,12,12,C2357,34,Female,Chicago,Mobile Payment,15%
T3295,02-07-2018,P028,Omega-3 Capsules,Supplement,5,22,110,C3295,61,Female,Chicago,Mobile Payment,15%
T1597,02-07-2018,P019,Aloe Vera Gel,Skincare,5,8,40,C1597,28,Male,Boston,Debit Card,10%
T3027,03-07-2018,P043,Pain Relief Patch,Medicine,1,7,7,C3027,42,Male,Los Angeles,Cash,10%
T3921,03-07-2018,P036,Tea Tree Oil,Skincare,2,12,24,C3921,37,Male,Denver,Mobile Payment,0%
T0656,04-07-2018,P014,Calcium Tablets,Supplement,5,15,75,C0656,44,Female,Chicago,Cash,10%
T4361,05-07-2018,P048,Hydrocortisone Cream,Medicine,3,5,15,C4361,48,Female,Boston,Cash,10%
T0282,05-07-2018,P030,Heart Health Supplement,Supplement,3,35,105,C0282,56,Male,San Francisco,Credit Card,5%
T3160,06-07-2018,P034,Hair Growth Serum,Haircare,2,28,56,C3160,19,Male,San Francisco,Credit Card,0%
T4501,07-07-2018,P026,Muscle Relaxant Cream,Medicine,5,25,125,C4501,64,Male,New York,Mobile Payment,10%
T1374,07-07-2018,P023,Acne Treatment Gel,Skincare,5,16,80,C1374,52,Male,Denver,Debit Card,15%
T3986,07-07-2018,P003,Cold Syrup,Medicine,3,8,24,C3986,52,Male,Chicago,Cash,5%
T1089,08-07-2018,P010,Lip Balm,Skincare,4,7,28,C1089,32,Male,Los Angeles,Credit Card,0%
T1864,09-07-2018,P002,Multivitamin Tablet,Supplement,5,15,75,C1864,61,Female,Seattle,Mobile Payment,15%
T4049,09-07-2018,P047,Coconut Oil,Haircare,1,12,12,C4049,24,Female,Houston,Mobile Payment,15%
T0944,10-07-2018,P015,Protein Powder,Nutrition,2,25,50,C0944,39,Male,Houston,Cash,10%
T2386,10-07-2018,P012,Organic Face Wash,Skincare,4,10,40,C2386,56,Male,Houston,Debit Card,5%
T4723,11-07-2018,P003,Cold Syrup,Medicine,2,8,16,C4723,46,Male,Chicago,Debit Card,10%
T1762,11-07-2018,P045,Vitamin C Serum,Skincare,2,25,50,C1762,32,Male,Boston,Mobile Payment,5%
T1843,12-07-2018,P036,Tea Tree Oil,Skincare,3,12,36,C1843,46,Female,Chicago,Mobile Payment,10%
T3426,12-07-2018,P009,Antibacterial Handwash,Hygiene,4,5,20,C3426,30,Male,Chicago,Credit Card,5%
T3203,13-07-2018,P028,Omega-3 Capsules,Supplement,3,22,66,C3203,49,Female,Miami,Mobile Payment,0%
T0286,13-07-2018,P013,Probiotic Supplement,Supplement,2,20,40,C0286,49,Female,Los Angeles,Credit Card,10%
T4894,14-07-2018,P028,Omega-3 Capsules,Supplement,2,22,44,C4894,30,Female,Chicago,Mobile Payment,5%
T1370,14-07-2018,P041,Digestive Enzymes,Supplement,4,18,72,C1370,40,Male,Miami,Debit Card,10%
T3067,14-07-2018,P020,Elderberry Syrup,Medicine,2,22,44,C3067,51,Male,Seattle,Credit Card,5%
T0874,15-07-2018,P004,Anti-Allergy Cream,Skincare,3,25,75,C0874,60,Female,Seattle,Mobile Payment,10%
T4182,16-07-2018,P031,Hydration Powder,Nutrition,2,7,14,C4182,54,Female,Seattle,Cash,5%
T1750,18-07-2018,P029,Zinc Supplement,Supplement,5,10,50,C1750,31,Female,Boston,Credit Card,10%
T0157,18-07-2018,P033,Foot Cream,Skincare,2,15,30,C0157,53,Male,Miami,Debit Card,15%
T1963,18-07-2018,P025,Eye Drops,Medicine,5,12,60,C1963,35,Female,New York,Credit Card,5%
T0391,18-07-2018,P024,Collagen Powder,Supplement,3,30,90,C0391,31,Male,Los Angeles,Cash,10%
T3574,19-07-2018,P017,Anti-Dandruff Shampoo,Haircare,4,14,56,C3574,55,Female,San Francisco,Credit Card,0%
T3314,19-07-2018,P046,Sunblock Cream,Skincare,3,20,60,C3314,65,Female,Los Angeles,Credit Card,0%
T0477,19-07-2018,P050,Ear Drops,Medicine,3,6,18,C0477,65,Female,Miami,Debit Card,0%
T1193,19-07-2018,P038,Liver Health Supplement,Supplement,1,20,20,C1193,38,Male,Boston,Cash,5%
T4067,20-07-2018,P031,Hydration Powder,Nutrition,1,7,7,C4067,44,Female,Seattle,Mobile Payment,10%
T3279,21-07-2018,P040,Hair Conditioner,Haircare,5,13,65,C3279,61,Female,Denver,Debit Card,15%
T4260,23-07-2018,P015,Protein Powder,Nutrition,1,25,25,C4260,20,Female,New York,Cash,0%
T1620,23-07-2018,P036,Tea Tree Oil,Skincare,3,12,36,C1620,33,Female,San Francisco,Credit Card,0%
T4702,23-07-2018,P022,Toothpaste,Hygiene,3,4,12,C4702,27,Female,San Francisco,Cash,10%
T0121,24-07-2018,P006,Cough Drops,Medicine,3,2.5,7.5,C0121,57,Male,Seattle,Cash,15%
T0911,25-07-2018,P022,Toothpaste,Hygiene,1,4,4,C0911,59,Male,Seattle,Cash,15%
T1057,26-07-2018,P006,Cough Drops,Medicine,1,2.5,2.5,C1057,20,Male,Seattle,Credit Card,0%
T2073,26-07-2018,P046,Sunblock Cream,Skincare,5,20,100,C2073,44,Male,Seattle,Cash,0%
T2518,27-07-2018,P043,Pain Relief Patch,Medicine,3,7,21,C2518,63,Male,Los Angeles,Cash,15%
T1135,27-07-2018,P039,Nasal Spray,Medicine,3,8,24,C1135,62,Female,San Francisco,Cash,5%
T0718,28-07-2018,P027,All-Purpose Ointment,Medicine,2,6,12,C0718,53,Female,Houston,Mobile Payment,15%
T1728,29-07-2018,P020,Elderberry Syrup,Medicine,3,22,66,C1728,64,Female,New York,Debit Card,5%
T1824,29-07-2018,P008,Fish Oil Capsules,Supplement,4,18,72,C1824,33,Male,Denver,Mobile Payment,10%
T4607,29-07-2018,P042,Green Tea Capsules,Supplement,3,10,30,C4607,53,Female,Los Angeles,Debit Card,0%
T1608,29-07-2018,P022,Toothpaste,Hygiene,4,4,16,C1608,46,Female,Houston,Mobile Payment,5%
T0284,29-07-2018,P029,Zinc Supplement,Supplement,2,10,20,C0284,36,Female,Denver,Cash,15%
T4134,30-07-2018,P023,Acne Treatment Gel,Skincare,2,16,32,C4134,24,Female,San Francisco,Credit Card,10%
T4442,30-07-2018,P032,Caffeine Pills,Supplement,3,5,15,C4442,52,Female,Boston,Debit Card,0%
T4959,30-07-2018,P023,Acne Treatment Gel,Skincare,5,16,80,C4959,50,Male,Seattle,Debit Card,5%
T1724,31-07-2018,P017,Anti-Dandruff Shampoo,Haircare,3,14,42,C1724,34,Female,Miami,Debit Card,5%
T2985,31-07-2018,P007,Diabetic Test Strips,Medical Equipment,5,50,250,C2985,31,Male,Miami,Cash,10%
T4055,01-08-2018,P011,Herbal Shampoo,Haircare,1,12,12,C4055,22,Female,Seattle,Debit Card,5%
T0459,01-08-2018,P021,Hand Sanitizer,Hygiene,2,3,6,C0459,21,Female,Miami,Mobile Payment,15%
T4674,01-08-2018,P008,Fish Oil Capsules,Supplement,2,18,36,C4674,33,Female,San Francisco,Debit Card,0%
T3615,02-08-2018,P040,Hair Conditioner,Haircare,3,13,39,C3615,36,Female,San Francisco,Credit Card,5%
T1295,02-08-2018,P016,Energy Drink,Beverage,5,5,25,C1295,56,Male,Seattle,Mobile Payment,15%
T3963,02-08-2018,P002,Multivitamin Tablet,Supplement,4,15,60,C3963,24,Male,Miami,Cash,10%
T1630,02-08-2018,P003,Cold Syrup,Medicine,3,8,24,C1630,61,Female,Denver,Debit Card,0%
T3794,02-08-2018,P026,Muscle Relaxant Cream,Medicine,3,25,75,C3794,50,Female,New York,Debit Card,5%
T0596,03-08-2018,P017,Anti-Dandruff Shampoo,Haircare,1,14,14,C0596,21,Female,Seattle,Debit Card,5%
T4255,03-08-2018,P004,Anti-Allergy Cream,Skincare,5,25,125,C4255,32,Male,Miami,Cash,5%
T0169,03-08-2018,P021,Hand Sanitizer,Hygiene,3,3,9,C0169,44,Male,Chicago,Debit Card,0%
T4319,04-08-2018,P037,Natural Deodorant,Hygiene,4,9,36,C4319,42,Male,Houston,Debit Card,5%
T3843,04-08-2018,P015,Protein Powder,Nutrition,5,25,125,C3843,61,Male,Denver,Cash,15%
T0709,04-08-2018,P031,Hydration Powder,Nutrition,5,7,35,C0709,37,Male,Seattle,Cash,15%
T3216,04-08-2018,P017,Anti-Dandruff Shampoo,Haircare,2,14,28,C3216,38,Female,San Francisco,Credit Card,0%
T2158,04-08-2018,P003,Cold Syrup,Medicine,1,8,8,C2158,41,Male,Houston,Debit Card,0%
T3333,04-08-2018,P025,Eye Drops,Medicine,3,12,36,C3333,34,Female,Los Angeles,Credit Card,15%
T3697,05-08-2018,P048,Hydrocortisone Cream,Medicine,1,5,5,C3697,28,Male,New York,Mobile Payment,10%
T0320,05-08-2018,P015,Protein Powder,Nutrition,1,25,25,C0320,40,Female,Miami,Cash,5%
T2936,05-08-2018,P007,Diabetic Test Strips,Medical Equipment,2,50,100,C2936,62,Male,New York,Cash,5%
T2222,06-08-2018,P012,Organic Face Wash,Skincare,1,10,10,C2222,57,Female,Boston,Debit Card,10%
T1826,07-08-2018,P044,Joint Health Tablets,Supplement,5,32,160,C1826,63,Male,Boston,Debit Card,5%
T1678,08-08-2018,P003,Cold Syrup,Medicine,1,8,8,C1678,22,Female,San Francisco,Debit Card,15%
T3570,09-08-2018,P020,Elderberry Syrup,Medicine,3,22,66,C3570,27,Female,Chicago,Mobile Payment,10%
